0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164800,0.000000,0.000000,0.000000,0.000000,0.000000,0.049448,0.061825,0.061806,0.000000,0.000000,0.000000,0.000000,0.000000,0.056656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005942,0.000000,0.000000,0.000000,0.000000,0.001389,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000316,0.000000,1.000000
0.011013,0.000000,0.029412,0.000000,0.005000,0.008503,0.000000,0.000000,0.098859,0.000000,0.000000,0.015512,0.000000,0.000000,0.011338,0.000000,0.000000,0.005501,0.016533,0.000000,0.013501,0.000000,0.000000,0.000000,0.037446,0.049820,0.001500,0.000000,0.000000,0.000000,0.000000,0.000000,0.025853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014006,0.005000,0.004669,0.000000,0.000000,0.000000,0.050855,0.016612,0.020583,0.000000,0.002499,0.000000,0.001566,0.003704,0.072538,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000151,0.000100,0.000379,0.000000,1.000000
0.000000,0.000000,0.056863,0.000000,0.029000,0.000000,0.000000,0.000000,0.055133,0.000000,0.000000,0.029990,0.000000,0.119000,0.000000,0.000000,0.040616,0.000000,0.015467,0.000000,0.026103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031903,0.000000,0.000000,0.023200,0.000000,0.000000,0.000000,0.014500,0.000000,0.042090,0.000000,0.000000,0.000000,0.000000,0.062325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015997,0.007596,0.011577,0.000000,0.006304,0.002123,0.015619,0.038510,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000253,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.196370,0.000000,0.000000,0.000000,0.258345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000369,0.000601,0.002778,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117871,0.000000,0.000000,0.020683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160346,0.138055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.089985,0.000000,0.018002,0.000000,0.000000,0.000000,0.114846,0.000000,0.000000,0.000000,0.000000,0.000000,0.019384,0.020304,0.013722,0.000000,0.000000,0.022896,0.002192,0.010713,0.033775,0.000000,1.000000
0.072687,0.023109,0.194118,0.000000,0.000000,0.112245,0.000000,0.000000,0.000000,0.000000,0.000000,0.034126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141333,0.000000,0.029703,0.000000,0.000000,0.000000,0.095535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046218,0.000000,0.000000,0.000000,0.015406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001570,0.000000,0.000000,0.000714,0.002703,0.008396,0.000000,1.000000
0.000000,0.000000,0.070588,0.000000,0.012000,0.040816,0.000000,0.000000,0.000000,0.013201,0.000000,0.000000,0.043243,0.000000,0.000000,0.000000,0.000000,0.000000,0.084267,0.000000,0.010801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033613,0.000000,0.005602,0.010884,0.000000,0.000000,0.000000,0.006870,0.005391,0.000000,0.000000,0.000000,0.000393,0.001101,0.004735,0.000000,1.000000
0.000000,0.148459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000272,0.000300,0.000758,0.000000,1.000000
0.000000,0.000000,0.049020,0.000000,0.012000,0.020408,0.000000,0.010801,0.047529,0.000000,0.045977,0.117890,0.045045,0.000000,0.000000,0.000000,0.035014,0.000000,0.000000,0.000000,0.000000,0.000000,0.045872,0.000000,0.145943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012305,0.000000,0.000000,0.002832,0.000000,0.001311,0.002303,0.026326,0.000000,1.000000
0.019824,0.000000,0.111765,0.000000,0.000000,0.015306,0.000000,0.000000,0.000000,0.000000,0.034483,0.137539,0.034234,0.000000,0.000000,0.004500,0.053221,0.030803,0.020267,0.000000,0.017102,0.000000,0.000000,0.000000,0.209794,0.034214,0.005701,0.030803,0.013305,0.015306,0.007200,0.018908,0.000000,0.018908,0.014000,0.011704,0.027576,0.000000,0.000000,0.039916,0.000000,0.019608,0.025210,0.000000,0.013072,0.000000,0.000000,0.019000,0.047891,0.005332,0.003185,0.000000,0.000000,0.000000,0.001571,0.003304,0.055808,0.000000,1.000000
0.000000,0.002801,0.045098,0.000000,0.009000,0.000000,0.000000,0.003600,0.007605,0.002200,0.015326,0.076525,0.000000,0.000000,0.000000,0.006500,0.005602,0.004400,0.049600,0.000000,0.058506,0.000000,0.000000,0.000000,0.071531,0.019208,0.000000,0.025303,0.000000,0.030612,0.014400,0.000000,0.000000,0.000000,0.011500,0.000000,0.046444,0.000000,0.003600,0.008403,0.000000,0.012605,0.000000,0.006500,0.000000,0.000000,0.000000,0.004000,0.006157,0.018868,0.000000,0.001447,0.010162,0.000000,0.000623,0.001902,0.074684,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003735,0.000000,0.000000,0.000000,0.000000,0.232055,0.000000,0.000000,0.000000,0.000000,0.001951,0.000801,0.082639,0.000000,1.000000
0.077093,0.000000,0.000000,0.000000,0.141000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182006,0.000000,0.000000,0.000000,0.000000,0.049020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050888,0.063625,0.000000,0.077008,0.000000,0.000000,0.028000,0.000000,0.000000,0.000000,0.035000,0.000000,0.153846,0.000000,0.063006,0.000000,0.000000,0.000000,0.000000,0.070500,0.000000,0.000000,0.000000,0.035000,0.000000,0.010664,0.000000,0.000000,0.000000,0.000000,0.001006,0.002303,0.013384,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002118,0.000701,0.000568,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.204320,0.000000,0.000000,0.000000,0.000000,0.000000,0.068107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,0.000100,0.001199,0.000000,1.000000
0.000000,0.000000,0.178431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.189245,0.000000,0.000000,0.000000,0.000000,0.000000,0.100110,0.097600,0.000000,0.000000,0.000000,0.000000,0.000000,0.087854,0.054622,0.000000,0.100110,0.000000,0.154762,0.072800,0.000000,0.000000,0.000000,0.045500,0.118336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023790,0.000000,0.003572,0.000000,0.000000,0.000562,0.000901,0.004230,0.000000,1.000000
0.011013,0.000000,0.021569,0.000000,0.005000,0.003401,0.000000,0.000000,0.066540,0.000000,0.000000,0.014478,0.000000,0.000000,0.004535,0.000000,0.000000,0.002200,0.005867,0.000000,0.007201,0.000000,0.000000,0.000000,0.024004,0.031813,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.007701,0.000000,0.000000,0.000000,0.055152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.046294,0.018663,0.012007,0.000000,0.001333,0.000000,0.001770,0.005106,0.102020,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000253,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022933,0.000000,0.025203,0.000000,0.000000,0.000000,0.068651,0.069028,0.025803,0.030803,0.019608,0.047619,0.022400,0.058824,0.007701,0.058824,0.014000,0.036411,0.040639,0.000000,0.012601,0.058824,0.000000,0.000000,0.120448,0.000000,0.026611,0.012698,0.000000,0.000000,0.005245,0.033224,0.011272,0.000000,0.000000,0.000000,0.001126,0.001101,0.023422,0.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079467,0.000000,0.402340,0.000000,0.000000,0.000000,0.000000,0.000000,0.044704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000947,0.000000,1.000000
